pv_id,global_user_id,time,declaration
hcw8qt4ia922cu8,1360261693993.517097,1360261816466,the clothes XD
hah8vveq9iavyer,1331569211786.970797,1355001695162,i can never find them.You could maybe do a section that would make them easier to find if they've featured in a magazine.Apart from that i love this site.
hboxq005qq9b8e,1357643198378.289129,1357643418031,Grtz.
h9q02qn1alacf2xj,1353353449524.26331,1353354251377,I'm looking for h by hudson Moran Chelsea Boots in Brown.
h8d313v9iaq85lx,1350059757440.906152,1350396909190,Make things CHEAPER!
haxz973n40l3gveca,1356013196299.944983,1356013599889,LOWER PRICES
henz3lxci1y9ke,1364114772656.938178,1364115623002,I like the easy layout and simple design.
h6z6d8bwy109dr,1347376307210.672102,1347379021745,my card got declined and i'd like to know why so if the technology was improved that would be a good point to point out when the shoppers get told.
h7rmfyepvg3wclf,1348827259329.294210,1349098577754,i like the quick way i just signed up!
h8ucyejd6d18a23c,1348523006538.878696,1351440867935,easy to use
437f9936-324a-11e1-bcf4-4de2adb5875b,1321714531192.119792,1325183133603,i like the fact that everything is set in a particular order that makes it easier for the  reveiwer.
h8x6wp643a622zo,1351611961372.163942,1351612185651,Could have been a technical issue only happening once.
hajllmafl6i1rz,1355143691559.396133,1355143955888,nothing
h611aq8ebhxvd5v,1345312976892.662108,1345314157995,Everything's fine!
h184exm2ekgekgekg,1332626401842.575912,1334858796736,The site is really easier to use and has a good look.
h6p82zih3i8lt9w,1346774655537.90209,1346776858581,not much atm ...lol
havhnwn3vu5u1e,1355776299699.496678,1355862858849,cut prices!!!....models are good viewing though
hcx4778a4oor5q,1360311802192.865827,1360314674297,lower your prices!!!
hboaim84xh4mie,1357603935408.790578,1357582868984,looking good!
hfjwzl0ubmdc50k,1366045998054.556284,1366046882067,LOOOVE this site!
hf8jhopebpqegc,1365358800576.394280,1365359201574,you guys could have an amaerican price change option because I don't know the conversion rate.
hb99q6rh06firfg,1356695494600.409001,1356696214302,The site is good easy to use - more details would be useful i.e featiures; removable covers.
909,sf1320157334480,1320157334480,flowers 2 orders Morning  Chill and Colour of Loved arrived and not of the best in fact the photo sent me was of  distressed&#44; not enough gyp to see&#44;  flowers looked as if they were very&#44; tired in traveling
headj5t2b4fvd7,1360453393255.657667,1363293166377,You need a mobile site.
h63oassslo25obj2,1343296252894.592399,1345474237806,Also would like if there were some more suggestions of what to team with each item.
hc73znstd4xo9jg,1358742131809.648580,1358742295921,you dont have anything NEW YOUR AN OVERPRICED PIECE OF SHIT!
h5ggd35h9q523739,1343840844443.705250,1344069663262,GREAT!!
hcdv30uw6sqa579ce,1359150381468.335753,1359150505399,order more black authentic vans
hex9y234zsclkxa,1356814577488.714496,1364677890852,improve by  making it more colourful and eyecathing
hfhcsb836nwh17h,1365891041894.752540,1365892055721,cant get size guide to work as box fixed to low on screen and unable to move upwards
hdx9c6isxcjud1,1362500016896.683775,1362500027406,BE CHEAPER
71e2f062-6bbb-11e1-bbe0-e3de8a7663d6,1331498281966.596106,1331498885482,ive got a student card and would like to use it while shopping online
h58xm4fx04ah41d,1342048624015.232950,1343614964584,I love your site!
1101,sf1320157334480,1320157334480,Also liked description of the twilight bouquet with video - as flowers on the pictures don't look quite as good - think the white background makes them seem a bit over bright
havlvxr05uchnt,1354207724715.236125,1355870159408,A really good website to use.
hagv5s1z82kg15cf,1349971288275.922333,1354978471147,Shame about the prices :(
h7ul6krsodbeff,1340988702175.316449,1349277911791,cheaper delivery
hbnvk321e5oijd,1350055563487.f31d7a75bf9d,1357579122563,you can start shipping to Slovenia
hazcydm51421qce,1356096596000.388297,1356097112475,when someone contacts you be e-mail  a response would be nice
hezkcble00cxx3q,1322679742160.64586,1364816083704,Make it cheaper :)
1535,sp1320157334480,1320157334480,THE PRICES
1485,sp1320157334480,1320157334480,Quick and easy to use
hcvfaueu6d9e56,1358507878198.801657,1360212441082,australian prices
hcf1n6cy325wpr,1359221003107.969171,1359222405399,you can make the prices cheeper becuse it puts alot of people off.
h9ft461moh82xcm,1346659295933.2ebf4a8bed78,1352737834344,I like the way it is so easy to finditems!I think your bags could be improved on since they are mostly too big !!
d4a73ba9-7036-11e1-b6e9-9d0de89cc5c4,1331991558747.877695,1331991695153,videos annoying
hahdncgjrn4rn9m8,1316723846830.201653,1355009576121,I think the sight is good..
h3a61fohekgekgekg,1339335848428.469637be67c4,1339335976105,include 'sort by price'.
hfc71c3e5fc19lj,1365579408835.671927,1365579931164,make it cheaper pls
hf8g9gtvwe62s39c,1365105660438.497658,1365354213340,MICHEAL
h17y9wsqekgekgekg,1334848268701.131703,1334848580458,These jackets are too expensive for what they look like.
h9n1zt7rnzdjdxp,1352447736726.171691,1353176002782,WILDCARDS BITCHES
hen5fcd71pfyxr,1364065368486.451186,1364065487654,your site is great!
h4mebapsd08n0og,1342252216633.167903,1342252342129,i would be great if you would accept payment with paypal
h3hpwaaf28ho034,1339274590251.370506,1339792860319,have dimensions in feet and inches
hd3lpmib7wm0ndr,1359493021174.373358,1360709040807,Like your site log out could be clear and more concise
h5jj6me9oh6qcwc,1344255709828.51dfec9a32e4,1344255939582,make some graphic t shirts and use some neative americn paterns
h4tysbsbbq62i0fb,1335902007409.421535,1342709908611,having more sizes available
h2ly9d2vjd5hgb,1336057232525.603165,1337871742872,I'ts a very nicer site
1395,sp1320157334480,1320157334480,It took too long to discover what your delivery terms were in spite of the free delivery to store (all at least 50 miles from the target address in Berwick) flag (surely that should be clickable to turn up a full explanation of delivery options and terms) and that I had to read quite a long way down to discover it may take 5 weeks to deliver furniture.
handdqs6hvza0b,1355371389625.561219,1355372013398,You have a great selection of shoes!
hf3enma7197bv0yg,1365048507400.236606,1365048669982,what you can improve on is the price on most of your items that are a bit too expensive to buy
hbwl0sp8k8wbql,1355441260102.920932,1358105503131,your filter for sizing isn't working
hcxp93ghhk7ue6p,1360349888467.956817,1360346498644,start delivery to Russia :)
h7dcpoi69itf75g,1348235369523.469c7a39222e,1348235758654,you can imporve on checkout speed
hapkgj1lzsh1wd,1354388190845.684530,1355504705034,It would be very helpful if we could see if the shoe is available in store to pick up
hcqqwwzqobfq5wm,1359929032341.855031,1359929616808,Good photographs and easy dimensions
hf5x8e02d0hc75gs,1356208967906.198528,1365200715256,MAKE EVERYTHING FREE
hav0a7p53z6892r,1355833540979.150434,1355833665795,how to coins free
hdncbdy7dql0gmf,1361900353603.546444,1361900405474,boobs
hfmyyb2prbaique,1366231443905.118123,1366231578654,Everything else about your site is great.
h2swqql8xryy9,1338287399922.58430,1338292420172,allow more than one type of bag to be checked in the check boxes so you can dismiss the ones you don't want to see?
h31m4hnrekgekgekg,1338818704492.493842,1338818764554,Stop charging so much for delivery to Northern Ireland!
h66kcy0iqbu2s0,1345648249683.664018,1345648954855,How do you feel about being fair to your customers?
1511,sp1320157334480,1320157334480,show delivery charges under ??30
hcgghgkgf0as69d6,1359307163517.76937,1359307360893,make your items cheaper ok thanks bye
h6goi1dc7oe8bo1,1346260035205.149728,1346260129978,Have things in stock!
hd4xud77aajiqek,1360787664761.147445,1360787689978,LOWER YOUR PRICES!
h7gmat6p6yzuoxpnc,1348432876354.835620,1348433403202,I dislike popups that interrupt my shopping.
heohvidq9808f6p6,1354553013497.935023,1364147057589,make things cheaper!!
hc6sks48qq1op8a,1358722454317.336957,1358723131418,should be free delievery or at lest free delivery to store
h03c1lrjekgekgekg,1317223011899.874118,1332392817030,now did not received cry
h7d8wuqa1woxb2,1348227647509.407659,1348229931706,Most of the product I've ordered were way overpriced for their quality.
hcux6ad6l6b4d2j,1360181654217.946344,1360181947572,Nothing its AMAZEBALLS
h84ms3wzurmn3yv,1349884882329.8632448059ed,1349885268691,YOU COULD IMPROVE ON HAVING MY SHOE SIZE IN THE SALE SHOES WHENEVER I WANT TO BUT A PAIR YOU DONT HAVE MY SIZE WANKERS
hb9p26fyq53l6ct4,1356721056461.631783,1356721716373,not put shoes on that are out of stock
h0tthl2vekgekgekg,1333993306452.513864,1333993995890,please deliver to the channel islands
h8t4cwzo4n51zfnz,1350687054831.501354,1351366116419,the sexy clothes
hesdbpp0hd5a7j,1363278242522.928096,1364404764361,AMAZING!
h8xg7ld2cf2vro,1351627333617.81117,1351627750603,size please 43
habgrexs0z9ia,1354483247370.411568,1354654399903,I would like to be able to find a list of stores in the USA.
hdw5hfy2kaqkwb,1362432785613.875695,1362433091356,i would like to see mens bootcut trousers
hawczcqe0gm21s5,1355915242603.140891,1355915384323,its excellent!!!!!!!!
hbpa2z5a7q7nw7,1357663937078.477016,1357664044078,the sites great!
h55co2mm1l7i1iu,1340322138326.431119,1343398344914,lower prices
h648g8qvl03e35lb,1345507171085.9fdc2219bb9c,1345507692308,I cannot find it at your site.
hao026c9dqdb9kn,1355285373598.916399,1355409970525,Have a wishlist.
1394,sp1320157334480,1320157334480,it is not massively easy to follow
hc11avkk7dc3ca0p,1358374394510.657847,1358375887833,make chooseable sizes in the options.
hcfmsozjdwjbq2,1359257431646.632185,1359257556223,Just love it!
2afed48f-6cf0-11e1-bc10-13705018a231,1327582106458.51ab84c90554,1331631525872,not charge delivery.
401,ts1320157334480,1320157334480,It's good - clearly laid out and easy to get through the checkout.
h8hr6g5o8mjf6yi,1350664129080.853200,1350678928020,price of bags
h0b8iignekgekgekg,1330823509192.edc9b659d694,1332870506078,notthhiing its just perfect!
hccueyy5olbwbwg,1354839716692.795242,1359088865825,Have an australian site!
h01727bdekgekgekg,1332263115911.38018,1332263645085,this is the first time i've been on this site!
h8u0qmxvt6vwe7,1351420186246.525905,1351420501223,the video of people walking in the clothes may be helpful
hawglfapwi8qbd1,1355921208802.155310,1355921456021,cooler
heej02y7dkdyuv1,1363541660620.184139,1363544347962,i like that the background colour
h3vsxi1bbltlq5c,1339612354457.293755,1340644239094,your amazing
gw7hk2l0bb7q5dkxg,1323931314617.5883,1323936537884,Unusual Items that are very chic.
hfpgbt5mcs5bcb6o,1353087418332.374461,1366382103805,answer the phone is a start!
h12s7u8jekgekgekg,1334535899340.56788,1334535975216,ALL YO SHIT IS OVERPRICED.
h6otndy80r74p2,1346721830263.634835,1346752506858,i love your site
h8iwfqzjswxk579,1348407493655.620657,1350748031348,site works really well
652,ts1320157334480,1320157334480,please have the amount in candian dollars- its timewasting trying to find the price in $
hak0yirh941wzi,1355169058089.131072,1355169993808,Its Really Cool That You Can Watch Videos Of The Clothing
hb3tymkv6hme5b7,1356366955450.593537,1356367256836,bring down prices
hb51bwtm6tdb7v9,1356439841521.777733,1356440027149,Clothes should not appear creased
hbi7ezvs0ybzdg,1357202990335.420623,1357236688649,You can improve the sale team!
h0s29e8hekgekgekg,1329910611885.5768006b12ed,1333887933634,the shipment to UAE was free and now its not
heznlokve2e2zift,1364821462890.963758,1364821690030,lower your prices i cant afford anything
h37v5m50ekgekgekg,1339196627210.4260af4566a1,1339197057889,I like everything on your site.
82,ts1320157334480,1320157334480,cheaper products
h9x9l878are1f4wp,1353792799990.516525,1353793361376,more specific search :)
hbpaf3yh5f2zqbp0,1357664544367.47391,1357664802581,instead of just like one or two colors on you're clothes you should try all different colors together because  we like that and just remember that just because you don't like so me of the clothes you make have doesmnt mean that we don't like them
hbxrvjzt2icaj7,1358177428106.167153,1358177678736,Nothing!!!
hc0hav9xk5ozh9,1358341221752.39247,1358341277263,apa aja boleh
gwesbqt2ghjpum2v9,1324377763920.a101a242b5a0,1324377895821,Rubbish.
gzlmpmprekgekgekg,1331320083903.250733,1331322123927,I think that you shoul make your items cheaper
hc3w9nimapirzjz,1358547586193.663278,1358547860027,Improve: Should be cheaper becuase the clothes are online.
h8rn01nq7fmh00o,1348678030498.928915,1351276397728,price of delivery is too expensive
h2t0u77vdut6bp9g,1338299203107.26736,1338299335674,Please get a mobile app for iphones
hdyo86ex789rie,1362585502326.671927,1362585577506,flowers 4 u
hbfpkibacp2bsg5,1357085280131.184132,1357085579154,I think you should have a picture of someone wearing the item of clothing so customers like me can see how they fit before purchasing them.
h57rxrplmk33d,1342536248182.973363,1343544967685,Put the clothes on real life people (not models!)
haqyaboquc8obc2,1343749291312.622141,1355588374141,I would like you to return to suggesting items to wear with pieces in writing
hburbrqj3tag06iy,1357995185567.110911,1357995305883,more tall clothing
h89z2eqkqhdmiey,1348260154982.78373,1350207829686,you should have the option to view all products .
h3sq24fat3lq2bc,1340455008093.683325,1340458046879,jumper
hdndlzj1dq3g11p,1361902535147.291512,1361902753034,would buy so much more clothing if you lowered your prices!
hf3dufww760icdm1,1365046008703.123452,1365047379351,This website is not stable and error shows up frequently.
h8ah0wx818146z9lq,1350238149483.799476,1350238493003,please show the Maine sofa bed when its not in its bed form as well when its folded out.
h9cxn64fmnufro,1352560288834.947389,1352567741656,I gave up after eight minutes.
h6z5eu8x5wq2rmu,1347376659761.304639,1347377035922,I heard about this from Facebook and there is no FB on the listing maybe you should address.
hex0359oitgd07,1345675429185.663680,1364661947230,for online shopping it is one of the slowest websites that I shop on.
h7us80l7gc69dmr,1349289567053.72950,1349289701670,should show the clothes on the catwalk like the asos site
hdxqlihc75p26u,1362528676511.494239,1362529102508,VERY GOOD
hby45vpy6hmt8a3,1358198201480.288568,1358198316355,i want to be able to click the different colour options when i view a product
hf12ovzyyz2u7s0,1364907330125.734756,1364907690670,its a fab website fam
h766yfxela9yvlwai,1347802649049.373656,1347802731286,Awesome
hdfsskux6z2bdnaoa,1361444317048.96234,1361444320353,make stuff cheaper!!!!!!!!!!!
hb6tqpgviomfoh,1356548143052.273518,1356548293680,Put more stuff in the sale.
h6hslh4uc0k9cd,1328765987581.367137,1346327507994,Sorry
h0in9qyuekgekgekg,1333318090810.1485761003a3,1333318313006,sucking my balls
